,year,month,day,hours,counts,hours2,Wday,Wnight,Tday,Tnight,WDFday,WDFnight,avgT,week,isFestival,dayFestival,isWork,firstWork,lastWork
947,2014,10,2,21,1398,441,2,2,6,4,1,1,5.0,4,1,1,0,4,2
948,2014,10,3,6,853,36,2,2,6,5,1,1,5.5,5,1,2,0,5,1
949,2014,10,3,7,1663,49,2,2,6,5,1,1,5.5,5,1,2,0,5,1
950,2014,10,3,8,2608,64,2,2,6,5,1,1,5.5,5,1,2,0,5,1
951,2014,10,3,9,3334,81,2,2,6,5,1,1,5.5,5,1,2,0,5,1
952,2014,10,3,10,2714,100,2,2,6,5,1,1,5.5,5,1,2,0,5,1
953,2014,10,3,11,2325,121,2,2,6,5,1,1,5.5,5,1,2,0,5,1
954,2014,10,3,12,1837,144,2,2,6,5,1,1,5.5,5,1,2,0,5,1
955,2014,10,3,13,2254,169,2,2,6,5,1,1,5.5,5,1,2,0,5,1
956,2014,10,3,14,2491,196,2,2,6,5,1,1,5.5,5,1,2,0,5,1
957,2014,10,3,15,2188,225,2,2,6,5,1,1,5.5,5,1,2,0,5,1
958,2014,10,3,16,2280,256,2,2,6,5,1,1,5.5,5,1,2,0,5,1
959,2014,10,3,17,2491,289,2,2,6,5,1,1,5.5,5,1,2,0,5,1
960,2014,10,3,18,1988,324,2,2,6,5,1,1,5.5,5,1,2,0,5,1
961,2014,10,3,19,1704,361,2,2,6,5,1,1,5.5,5,1,2,0,5,1
962,2014,10,3,20,1692,400,2,2,6,5,1,1,5.5,5,1,2,0,5,1
963,2014,10,3,21,1238,441,2,2,6,5,1,1,5.5,5,1,2,0,5,1
964,2014,10,4,6,633,36,2,2,6,4,1,1,5.0,6,1,2,0,0,0
965,2014,10,4,7,1802,49,2,2,6,4,1,1,5.0,6,1,2,0,0,0
966,2014,10,4,8,2642,64,2,2,6,4,1,1,5.0,6,1,2,0,0,0
967,2014,10,4,9,3341,81,2,2,6,4,1,1,5.0,6,1,2,0,0,0
968,2014,10,4,10,2927,100,2,2,6,4,1,1,5.0,6,1,2,0,0,0
969,2014,10,4,11,2212,121,2,2,6,4,1,1,5.0,6,1,2,0,0,0
970,2014,10,4,12,1762,144,2,2,6,4,1,1,5.0,6,1,2,0,0,0
971,2014,10,4,13,2216,169,2,2,6,4,1,1,5.0,6,1,2,0,0,0
972,2014,10,4,14,2389,196,2,2,6,4,1,1,5.0,6,1,2,0,0,0
973,2014,10,4,15,2198,225,2,2,6,4,1,1,5.0,6,1,2,0,0,0
974,2014,10,4,16,2200,256,2,2,6,4,1,1,5.0,6,1,2,0,0,0
975,2014,10,4,17,2240,289,2,2,6,4,1,1,5.0,6,1,2,0,0,0
976,2014,10,4,18,1908,324,2,2,6,4,1,1,5.0,6,1,2,0,0,0
977,2014,10,4,19,1650,361,2,2,6,4,1,1,5.0,6,1,2,0,0,0
978,2014,10,4,20,1468,400,2,2,6,4,1,1,5.0,6,1,2,0,0,0
979,2014,10,4,21,1157,441,2,2,6,4,1,1,5.0,6,1,2,0,0,0
980,2014,10,5,6,852,36,1,1,6,4,1,1,5.0,7,1,2,0,0,0
981,2014,10,5,7,1828,49,1,1,6,4,1,1,5.0,7,1,2,0,0,0
982,2014,10,5,8,2851,64,1,1,6,4,1,1,5.0,7,1,2,0,0,0
983,2014,10,5,9,3059,81,1,1,6,4,1,1,5.0,7,1,2,0,0,0
984,2014,10,5,10,2723,100,1,1,6,4,1,1,5.0,7,1,2,0,0,0
985,2014,10,5,11,2300,121,1,1,6,4,1,1,5.0,7,1,2,0,0,0
986,2014,10,5,12,1877,144,1,1,6,4,1,1,5.0,7,1,2,0,0,0
987,2014,10,5,13,2362,169,1,1,6,4,1,1,5.0,7,1,2,0,0,0
988,2014,10,5,14,2479,196,1,1,6,4,1,1,5.0,7,1,2,0,0,0
989,2014,10,5,15,2185,225,1,1,6,4,1,1,5.0,7,1,2,0,0,0
990,2014,10,5,16,2528,256,1,1,6,4,1,1,5.0,7,1,2,0,0,0
991,2014,10,5,17,2831,289,1,1,6,4,1,1,5.0,7,1,2,0,0,0
992,2014,10,5,18,2460,324,1,1,6,4,1,1,5.0,7,1,2,0,0,0
993,2014,10,5,19,1731,361,1,1,6,4,1,1,5.0,7,1,2,0,0,0
994,2014,10,5,20,1713,400,1,1,6,4,1,1,5.0,7,1,2,0,0,0
995,2014,10,5,21,1437,441,1,1,6,4,1,1,5.0,7,1,2,0,0,0
996,2014,10,6,6,880,36,1,1,6,3,1,1,4.5,1,1,3,0,1,5
997,2014,10,6,7,2147,49,1,1,6,3,1,1,4.5,1,1,3,0,1,5
998,2014,10,6,8,3420,64,1,1,6,3,1,1,4.5,1,1,3,0,1,5
999,2014,10,6,9,3406,81,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1000,2014,10,6,10,2705,100,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1001,2014,10,6,11,2321,121,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1002,2014,10,6,12,1880,144,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1003,2014,10,6,13,2117,169,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1004,2014,10,6,14,2691,196,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1005,2014,10,6,15,2607,225,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1006,2014,10,6,16,2376,256,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1007,2014,10,6,17,2818,289,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1008,2014,10,6,18,2724,324,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1009,2014,10,6,19,1942,361,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1010,2014,10,6,20,1658,400,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1011,2014,10,6,21,1122,441,1,1,6,3,1,1,4.5,1,1,3,0,1,5
1012,2014,10,7,6,870,36,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1013,2014,10,7,7,2033,49,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1014,2014,10,7,8,3096,64,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1015,2014,10,7,9,3204,81,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1016,2014,10,7,10,3031,100,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1017,2014,10,7,11,2540,121,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1018,2014,10,7,12,1980,144,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1019,2014,10,7,13,2412,169,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1020,2014,10,7,14,2488,196,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1021,2014,10,7,15,2589,225,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1022,2014,10,7,16,2669,256,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1023,2014,10,7,17,3161,289,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1024,2014,10,7,18,2782,324,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1025,2014,10,7,19,2025,361,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1026,2014,10,7,20,1618,400,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1027,2014,10,7,21,1350,441,1,1,6,3,1,1,4.5,2,1,3,0,2,4
1028,2014,10,8,6,1974,36,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1029,2014,10,8,7,4696,49,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1030,2014,10,8,8,5415,64,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1031,2014,10,8,9,3838,81,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1032,2014,10,8,10,2798,100,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1033,2014,10,8,11,2157,121,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1034,2014,10,8,12,1611,144,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1035,2014,10,8,13,1775,169,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1036,2014,10,8,14,2065,196,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1037,2014,10,8,15,2345,225,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1038,2014,10,8,16,2715,256,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1039,2014,10,8,17,3486,289,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1040,2014,10,8,18,3654,324,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1041,2014,10,8,19,2007,361,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1042,2014,10,8,20,1180,400,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1043,2014,10,8,21,1234,441,1,1,6,3,1,1,4.5,3,0,0,1,1,4
1044,2014,10,9,6,1778,36,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1045,2014,10,9,7,4875,49,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1046,2014,10,9,8,5526,64,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1047,2014,10,9,9,3922,81,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1048,2014,10,9,10,2729,100,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1049,2014,10,9,11,2283,121,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1050,2014,10,9,12,1545,144,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1051,2014,10,9,13,1867,169,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1052,2014,10,9,14,2182,196,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1053,2014,10,9,15,2402,225,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1054,2014,10,9,16,2921,256,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1055,2014,10,9,17,3709,289,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1056,2014,10,9,18,3834,324,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1057,2014,10,9,19,1814,361,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1058,2014,10,9,20,1538,400,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1059,2014,10,9,21,1076,441,1,1,6,4,1,1,5.0,4,0,0,1,2,3
1060,2014,10,10,6,1680,36,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1061,2014,10,10,7,4957,49,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1062,2014,10,10,8,5516,64,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1063,2014,10,10,9,4059,81,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1064,2014,10,10,10,2817,100,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1065,2014,10,10,11,2414,121,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1066,2014,10,10,12,1781,144,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1067,2014,10,10,13,1901,169,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1068,2014,10,10,14,1907,196,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1069,2014,10,10,15,2180,225,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1070,2014,10,10,16,2633,256,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1071,2014,10,10,17,3740,289,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1072,2014,10,10,18,3936,324,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1073,2014,10,10,19,1847,361,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1074,2014,10,10,20,1544,400,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1075,2014,10,10,21,1387,441,1,1,6,4,1,1,5.0,5,0,0,1,3,2
1076,2014,10,11,6,1894,36,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1077,2014,10,11,7,4555,49,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1078,2014,10,11,8,5089,64,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1079,2014,10,11,9,3736,81,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1080,2014,10,11,10,2819,100,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1081,2014,10,11,11,2479,121,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1082,2014,10,11,12,1535,144,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1083,2014,10,11,13,1984,169,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1084,2014,10,11,14,2040,196,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1085,2014,10,11,15,2252,225,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1086,2014,10,11,16,3078,256,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1087,2014,10,11,17,3706,289,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1088,2014,10,11,18,3847,324,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1089,2014,10,11,19,2107,361,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1090,2014,10,11,20,1648,400,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1091,2014,10,11,21,1609,441,1,1,6,4,1,1,5.0,6,0,0,1,4,1
1092,2014,10,12,6,861,36,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1093,2014,10,12,7,2182,49,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1094,2014,10,12,8,3232,64,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1095,2014,10,12,9,3522,81,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1096,2014,10,12,10,3432,100,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1097,2014,10,12,11,2897,121,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1098,2014,10,12,12,2436,144,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1099,2014,10,12,13,2610,169,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1100,2014,10,12,14,2751,196,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1101,2014,10,12,15,2545,225,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1102,2014,10,12,16,2758,256,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1103,2014,10,12,17,2810,289,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1104,2014,10,12,18,2673,324,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1105,2014,10,12,19,1917,361,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1106,2014,10,12,20,1724,400,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1107,2014,10,12,21,1336,441,1,1,6,4,1,3,5.0,7,0,0,0,0,0
1108,2014,10,13,6,2029,36,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1109,2014,10,13,7,4832,49,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1110,2014,10,13,8,5268,64,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1111,2014,10,13,9,4104,81,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1112,2014,10,13,10,2905,100,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1113,2014,10,13,11,2174,121,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1114,2014,10,13,12,1771,144,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1115,2014,10,13,13,1819,169,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1116,2014,10,13,14,1872,196,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1117,2014,10,13,15,2049,225,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1118,2014,10,13,16,2637,256,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1119,2014,10,13,17,3541,289,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1120,2014,10,13,18,3685,324,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1121,2014,10,13,19,2075,361,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1122,2014,10,13,20,1287,400,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1123,2014,10,13,21,1222,441,1,1,6,3,3,1,4.5,1,0,0,1,1,5
1124,2014,10,14,6,1785,36,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1125,2014,10,14,7,4440,49,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1126,2014,10,14,8,5452,64,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1127,2014,10,14,9,3847,81,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1128,2014,10,14,10,2714,100,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1129,2014,10,14,11,2117,121,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1130,2014,10,14,12,1583,144,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1131,2014,10,14,13,1932,169,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1132,2014,10,14,14,1985,196,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1133,2014,10,14,15,2339,225,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1134,2014,10,14,16,2806,256,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1135,2014,10,14,17,3913,289,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1136,2014,10,14,18,3974,324,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1137,2014,10,14,19,1581,361,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1138,2014,10,14,20,1440,400,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1139,2014,10,14,21,1081,441,1,1,6,3,1,1,4.5,2,0,0,1,2,4
1140,2014,10,15,6,1740,36,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1141,2014,10,15,7,4563,49,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1142,2014,10,15,8,5743,64,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1143,2014,10,15,9,3784,81,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1144,2014,10,15,10,3022,100,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1145,2014,10,15,11,2342,121,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1146,2014,10,15,12,1873,144,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1147,2014,10,15,13,2280,169,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1148,2014,10,15,14,2102,196,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1149,2014,10,15,15,2147,225,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1150,2014,10,15,16,2892,256,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1151,2014,10,15,17,4140,289,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1152,2014,10,15,18,4147,324,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1153,2014,10,15,19,2094,361,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1154,2014,10,15,20,1698,400,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1155,2014,10,15,21,1602,441,1,1,6,3,1,1,4.5,3,0,0,1,3,3
1156,2014,10,16,6,1827,36,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1157,2014,10,16,7,4644,49,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1158,2014,10,16,8,5513,64,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1159,2014,10,16,9,3935,81,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1160,2014,10,16,10,2867,100,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1161,2014,10,16,11,2310,121,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1162,2014,10,16,12,1791,144,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1163,2014,10,16,13,2012,169,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1164,2014,10,16,14,2095,196,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1165,2014,10,16,15,2064,225,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1166,2014,10,16,16,2631,256,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1167,2014,10,16,17,3769,289,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1168,2014,10,16,18,4031,324,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1169,2014,10,16,19,2162,361,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1170,2014,10,16,20,1405,400,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1171,2014,10,16,21,1416,441,1,1,6,3,1,1,4.5,4,0,0,1,4,2
1172,2014,10,17,6,1726,36,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1173,2014,10,17,7,4599,49,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1174,2014,10,17,8,5275,64,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1175,2014,10,17,9,4191,81,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1176,2014,10,17,10,2840,100,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1177,2014,10,17,11,2427,121,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1178,2014,10,17,12,1729,144,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1179,2014,10,17,13,2073,169,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1180,2014,10,17,14,2188,196,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1181,2014,10,17,15,2638,225,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1182,2014,10,17,16,2728,256,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1183,2014,10,17,17,3982,289,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1184,2014,10,17,18,3709,324,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1185,2014,10,17,19,2056,361,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1186,2014,10,17,20,1796,400,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1187,2014,10,17,21,1554,441,1,1,6,3,1,1,4.5,5,0,0,1,5,1
1188,2014,10,18,6,1135,36,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1189,2014,10,18,7,2661,49,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1190,2014,10,18,8,4235,64,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1191,2014,10,18,9,4179,81,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1192,2014,10,18,10,3340,100,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1193,2014,10,18,11,3025,121,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1194,2014,10,18,12,2993,144,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1195,2014,10,18,13,2781,169,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1196,2014,10,18,14,2746,196,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1197,2014,10,18,15,2499,225,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1198,2014,10,18,16,2607,256,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1199,2014,10,18,17,2970,289,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1200,2014,10,18,18,2572,324,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1201,2014,10,18,19,1987,361,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1202,2014,10,18,20,1813,400,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1203,2014,10,18,21,1760,441,1,1,6,4,1,1,5.0,6,0,0,0,0,0
1204,2014,10,19,6,900,36,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1205,2014,10,19,7,2097,49,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1206,2014,10,19,8,3358,64,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1207,2014,10,19,9,3679,81,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1208,2014,10,19,10,3255,100,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1209,2014,10,19,11,2866,121,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1210,2014,10,19,12,2214,144,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1211,2014,10,19,13,2500,169,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1212,2014,10,19,14,2812,196,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1213,2014,10,19,15,2705,225,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1214,2014,10,19,16,2456,256,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1215,2014,10,19,17,3159,289,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1216,2014,10,19,18,2538,324,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1217,2014,10,19,19,1902,361,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1218,2014,10,19,20,1984,400,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1219,2014,10,19,21,1661,441,1,1,6,4,1,1,5.0,7,0,0,0,0,0
1220,2014,10,20,6,1862,36,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1221,2014,10,20,7,4645,49,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1222,2014,10,20,8,5286,64,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1223,2014,10,20,9,3582,81,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1224,2014,10,20,10,2856,100,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1225,2014,10,20,11,2208,121,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1226,2014,10,20,12,1736,144,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1227,2014,10,20,13,1767,169,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1228,2014,10,20,14,2024,196,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1229,2014,10,20,15,2038,225,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1230,2014,10,20,16,2497,256,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1231,2014,10,20,17,3645,289,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1232,2014,10,20,18,3672,324,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1233,2014,10,20,19,1702,361,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1234,2014,10,20,20,1263,400,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1235,2014,10,20,21,1279,441,2,2,6,4,1,1,5.0,1,0,0,1,1,5
1236,2014,10,21,6,1475,36,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1237,2014,10,21,7,4378,49,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1238,2014,10,21,8,5073,64,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1239,2014,10,21,9,3552,81,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1240,2014,10,21,10,2497,100,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1241,2014,10,21,11,2190,121,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1242,2014,10,21,12,1356,144,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1243,2014,10,21,13,1731,169,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1244,2014,10,21,14,1793,196,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1245,2014,10,21,15,2274,225,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1246,2014,10,21,16,2882,256,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1247,2014,10,21,17,3855,289,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1248,2014,10,21,18,3992,324,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1249,2014,10,21,19,2445,361,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1250,2014,10,21,20,1465,400,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1251,2014,10,21,21,1480,441,2,2,6,4,1,1,5.0,2,0,0,1,2,4
1252,2014,10,22,6,1699,36,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1253,2014,10,22,7,4509,49,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1254,2014,10,22,8,5336,64,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1255,2014,10,22,9,3873,81,2,2,6,4,1,1,5.0,3,0,0,1,3,3
1256,2014,10,22,10,2758,100,2,2,6,4,1,1,5.0,3,0,0,1,3,3
